model_id,mae,mean_residual_deviance,rmse,mse,rmsle
XGBoost_grid__1_AutoML_20200713_211643_model_9,157.77163932692838,45851.000774132845,214.12846792085548,45851.000774132845,0.3463944625040581
StackedEnsemble_AllModels_AutoML_20200713_211643,159.38570680375426,45507.54681390235,213.3249793481821,45507.54681390235,0.3474081207887552
GBM_grid__1_AutoML_20200713_211643_model_4,159.65577374887243,45503.44033886662,213.31535420327012,45503.44033886662,0.3474678705349616
XGBoost_grid__1_AutoML_20200713_211643_model_16,159.9171838894696,47071.94539557135,216.9607001177203,47071.94539557135,0.3486954624460751
GBM_grid__1_AutoML_20200713_211643_model_6,160.22443901251378,45773.59694682904,213.9476500147385,45773.59694682904,0.34836560365424685
GLM_1_AutoML_20200713_211643,161.0211114905624,45733.229160743904,213.85328887053365,45733.229160743904,0.34901550570234685
StackedEnsemble_BestOfFamily_AutoML_20200713_211643,161.10497194323602,46340.72679577635,215.26896384703568,46340.72679577635,0.3507644785776572
GBM_5_AutoML_20200713_211643,161.34885957953585,45628.71815156017,213.60879699010562,45628.71815156017,0.3490819289522541
XGBoost_grid__1_AutoML_20200713_211643_model_22,162.0044397703359,47626.93187685691,218.23595459240192,47626.93187685691,0.35143684416122184
GBM_grid__1_AutoML_20200713_211643_model_5,162.40310919531188,46682.924630232854,216.06231654370654,46682.924630232854,0.3517010626802344
GBM_grid__1_AutoML_20200713_211643_model_2,163.0499342918144,45527.07914871856,213.3707551393081,45527.07914871856,0.3515485357295093
XRT_1_AutoML_20200713_211643,163.6020020145286,47483.54983518047,217.90720464266545,47483.54983518047,0.3552209899056711
XGBoost_grid__1_AutoML_20200713_211643_model_6,164.36096653468172,48326.51041778502,219.83291477343656,48326.51041778502,0.35524664771199804
GBM_3_AutoML_20200713_211643,164.6882331534257,48106.486598212214,219.33190966708932,48106.486598212214,0.3590988060429831
GBM_2_AutoML_20200713_211643,165.03992058832046,48809.52513806032,220.9287784288419,48809.52513806032,0.3602827435765825
XGBoost_grid__1_AutoML_20200713_211643_model_2,165.65258756825622,48321.43766321695,219.82137672032025,48321.43766321695,0.35902886065392503
GBM_grid__1_AutoML_20200713_211643_model_9,165.84688136726828,48108.5850043995,219.3366932467057,48108.5850043995,0.35745184585050793
GBM_4_AutoML_20200713_211643,166.189040600923,48770.736648037215,220.84097592620174,48770.736648037215,0.36110873195313103
GBM_grid__1_AutoML_20200713_211643_model_8,166.3146667834779,47986.478020066155,219.0581612724487,47986.478020066155,0.35483379185104125
XGBoost_grid__1_AutoML_20200713_211643_model_11,166.50750264987136,49644.35197829872,222.81012539446843,49644.35197829872,0.3615731148841897
XGBoost_grid__1_AutoML_20200713_211643_model_19,167.13160898987675,52023.70226423954,228.0870497512727,52023.70226423954,0.3712705933563165
DRF_1_AutoML_20200713_211643,167.515846748787,48786.91934979039,220.8776116988555,48786.91934979039,0.3579816247169782
XGBoost_grid__1_AutoML_20200713_211643_model_15,167.85847655820174,51459.583485501105,226.8470486594461,51459.583485501105,0.36723674038376064
GBM_grid__1_AutoML_20200713_211643_model_7,169.75573866674756,50316.98132302373,224.31446971389008,50316.98132302373,0.36450169649784064
XGBoost_grid__1_AutoML_20200713_211643_model_3,169.9917538065306,51533.416043146055,227.0097267588903,51533.416043146055,0.3697977607749261
GBM_grid__1_AutoML_20200713_211643_model_3,170.3616835557287,50114.43192458542,223.86252907663086,50114.43192458542,0.3669234209414086
GBM_grid__1_AutoML_20200713_211643_model_1,172.68680678517194,52069.76095402342,228.18799476314132,52069.76095402342,0.3685604507888307
XGBoost_grid__1_AutoML_20200713_211643_model_4,173.22410261127308,55292.63800637869,235.14386661441694,55292.63800637869,0.3871140379456807
XGBoost_grid__1_AutoML_20200713_211643_model_5,173.24694072024926,53196.41608503914,230.64348264158505,53196.41608503914,0.375696922149096
XGBoost_grid__1_AutoML_20200713_211643_model_20,173.2759531585264,54942.45373431929,234.39806683144658,54942.45373431929,0.3831040063434733
XGBoost_grid__1_AutoML_20200713_211643_model_10,173.48869302239217,53988.28431661333,232.35379126800004,53988.28431661333,0.3814982237647093
GBM_1_AutoML_20200713_211643,174.065270403606,52635.74098688658,229.42480464606828,52635.74098688658,0.3728507700271935
XGBoost_grid__1_AutoML_20200713_211643_model_13,174.9414276875241,53542.28632904586,231.39206194043444,53542.28632904586,0.3801339208061108
XGBoost_grid__1_AutoML_20200713_211643_model_1,175.8985851449026,55056.60475604037,234.6414387017783,55056.60475604037,0.3800308944579879
XGBoost_grid__1_AutoML_20200713_211643_model_21,177.00696284334427,55483.51348423977,235.54938650788242,55483.51348423977,0.3834188743715448
XGBoost_2_AutoML_20200713_211643,177.94771210576445,54396.004788694816,233.22951097297872,54396.004788694816,0.3875170063677255
XGBoost_grid__1_AutoML_20200713_211643_model_14,178.04296262499312,55527.42799005831,235.6425852643327,55527.42799005831,0.3882261577592925
XGBoost_3_AutoML_20200713_211643,178.7898885162783,56368.67764867663,237.42088713648727,56368.67764867663,0.3854113224169032
XGBoost_grid__1_AutoML_20200713_211643_model_12,178.84717409375688,56755.16282470935,238.23342088109584,56755.16282470935,0.38405988351578013
XGBoost_grid__1_AutoML_20200713_211643_model_17,179.67065193283725,56043.65685949161,236.73541530470595,56043.65685949161,0.3863626224605842
XGBoost_1_AutoML_20200713_211643,183.04687188376843,61173.95110519624,247.3336837254405,61173.95110519624,0.4074893395386974
XGBoost_grid__1_AutoML_20200713_211643_model_7,185.4884182567328,59005.50693057,242.9104916025037,59005.50693057,0.4061883583017729
XGBoost_grid__1_AutoML_20200713_211643_model_18,186.10521547559281,60468.886192917664,245.90422158417218,60468.886192917664,0.40305095213375736
XGBoost_grid__1_AutoML_20200713_211643_model_8,190.17806437317756,60974.59407637387,246.93034255913932,60974.59407637387,0.4009305722104934
